horizon,mse,rmse,mae,mdape,smape,coverage
210 days,3.372040417341187,1.8363116340483134,1.3124011651140468,1.0054375897906254,1.7124140850091931,0.7657258769355196
211 days,3.361177970378644,1.8333515675883456,1.3102835221679188,1.0057913768857345,1.712183213051529,0.7666550208896126
212 days,3.342700770517797,1.828305436878039,1.3075598928057786,1.0060602572755424,1.7118712329999553,0.7674673761521499
213 days,3.3242282209501517,1.8232466155049216,1.3048431461122945,1.0063913858103408,1.7116689828266332,0.7681685214511093
214 days,3.305615264326358,1.8181351061806046,1.302059477008607,1.006336771332325,1.7114612561765177,0.7691061446436592
215 days,3.2872102632651674,1.8130665358075437,1.2992770308040162,1.006622734561959,1.7111817532288474,0.7702072043650764
216 days,3.2687544941793583,1.8079697160570356,1.296445375249003,1.0070124117794124,1.71087596876725,0.7711830965705266
217 days,3.249823686158749,1.8027267364075867,1.2934770049822781,1.0069771454847252,1.710533137056908,0.7721266909299626
218 days,3.230695567316524,1.7974135771481543,1.2904562729609748,1.0071040696200724,1.7103247942160855,0.7730726758876266
219 days,3.2107828310787365,1.7918657402491784,1.2872178385881623,1.0072820218470508,1.710038486896447,0.7739082258563323
220 days,3.1901939661062984,1.7861114092089267,1.2838310973100828,1.0075125983883273,1.709758923519168,0.7746974352120505
221 days,3.169867973534093,1.780412304364945,1.2805155522876992,1.0074251840011994,1.7094184134241173,0.7756578514545851
222 days,3.1473224126749355,1.7740694497890819,1.2769945336157795,1.0076177142434326,1.7091260877338976,0.7768322115526574
223 days,3.125013927147816,1.7677708921542452,1.2735315556132374,1.0078925537921026,1.708860253799581,0.7779405067160781
224 days,3.104095117648886,1.7618442376239978,1.2703482674466984,1.0079589868845482,1.7086534126217656,0.7783941872448115
225 days,3.083563683876135,1.7560078826349657,1.267190115227189,1.0081501155788384,1.7085136593516552,0.7790788294330379
226 days,3.0625322175117033,1.7500092049791347,1.2639137355147694,1.0081269533615413,1.7083126650202012,0.779758787368299
227 days,3.0403325618780968,1.7436549434673412,1.2604234388692928,1.0080776789644263,1.707978494253945,0.7805479967240171
228 days,3.0172920199985076,1.7370354112678612,1.25679055387547,1.008161480994553,1.707777692506324,0.7814970164415594
229 days,2.994380907489635,1.730427955012758,1.2531972437500196,1.0083470962335324,1.7076410810900298,0.7824563966363675
230 days,2.9716987327338003,1.723861575862111,1.2496717547821525,1.0083641457091304,1.7074697845015046,0.7836367994077291
231 days,2.9486974340331193,1.7171771702515497,1.2460831604893372,1.008484290625719,1.7073614899189518,0.7847514316649056
232 days,2.9253611211472452,1.710368709123049,1.242444024973822,1.00873469782327,1.707307519937401,0.7856077431939792
233 days,2.901483126948344,1.7033740419967496,1.238627083754945,1.0086129029867041,1.7072826854524192,0.7863871617109914
234 days,2.8779233142907112,1.6964443151163882,1.2349489371036948,1.0089598100844492,1.7074678910622902,0.7872820125303115
235 days,2.8535532588384434,1.6892463582433568,1.2310146163940692,1.0091521214411032,1.7075879213585285,0.7882980744117577
236 days,2.8289949946936486,1.6819616507797224,1.226950806824803,1.0094894581493001,1.7076215625788458,0.7894137552635464
237 days,2.8041577611557225,1.6745619609783695,1.2227758429363875,1.0096970752314065,1.7076247499451795,0.7906240788888181
238 days,2.778884087151241,1.666998526439433,1.2184838340131527,1.0097870364038866,1.7076485294822839,0.7915239539076782
239 days,2.753400700877677,1.6593374282760203,1.214122039603854,1.0099338945991203,1.7076356790632894,0.7927236296067215
240 days,2.7281968899033604,1.651725428121563,1.2098622913162174,1.009971677496219,1.7076562818656662,0.7936777568904841
241 days,2.702966919111917,1.644070229373404,1.2055822334008348,1.0099412828323373,1.7076804198163045,0.7947973089457836
242 days,2.678431438029576,1.6365914083941586,1.2015157459711232,1.0101055264760161,1.7076708796590696,0.7961171312627039
243 days,2.6544580695426903,1.6292507693853302,1.1976167770199044,1.0099688339754702,1.7076122048669793,0.7974451581086534
244 days,2.6306957047722173,1.6219419548097944,1.1937508649268431,1.0099529938709741,1.707453486494431,0.7985717286284394
245 days,2.6068039637295266,1.6145599907496553,1.189833916205179,1.0099392758721417,1.7073240999151325,0.7996310935441371
246 days,2.5826261022059978,1.6070551024174615,1.1858433968097055,1.009916619205331,1.7071420232564989,0.8006196177273682
247 days,2.558387235497023,1.5994959316913009,1.1817901655250356,1.0098737225970698,1.7066771361134445,0.8017463102455278
248 days,2.5341720898227065,1.5919083170279331,1.1777953408844368,1.009931887638925,1.70616752424948,0.802605970846653
249 days,2.510207550463145,1.584363452766803,1.1738603717774456,1.0098055146004343,1.7056372051127098,0.8037432922385003
250 days,2.487197527840939,1.5770851365227367,1.170104743271512,1.009538943859115,1.7050461906047145,0.8049629794246103
251 days,2.4646513545742192,1.5699208115615957,1.1664103636513494,1.0094619857502436,1.7044159930052276,0.8057011277687315
252 days,2.4420304651279063,1.5626997360746901,1.1627306935596307,1.0093428388241974,1.7037468715610862,0.8063916826465255
253 days,2.4192853800151095,1.5554052140889556,1.1590652864006816,1.0092581102008649,1.703182888888308,0.8073572716439886
254 days,2.396740318515576,1.5481409233385621,1.1554600865873852,1.0089537042985695,1.7026491332270244,0.8085829301812617
255 days,2.3742534671588396,1.5408612744691974,1.151856849439443,1.0086235913249488,1.7021429800804444,0.809287701647264
256 days,2.35205838457351,1.5336421957462927,1.1482853768950287,1.0085260300547354,1.7015537872426905,0.8100701766927595
257 days,2.3303589657143307,1.5265513308481737,1.1448221843309232,1.0081294809894645,1.7009661182252098,0.8113647183271144
258 days,2.3104238867203133,1.520007857453478,1.1416646377017456,1.008116536728397,1.7003454325895413,0.812238619892235
259 days,2.2931799581681136,1.514324918294655,1.1388475016113553,1.0078351542637671,1.6997516518336688,0.8130907003743852
260 days,2.2770743795678436,1.5089978063495797,1.136170237398162,1.0077901915648277,1.6991497745630002,0.8137829851038034
261 days,2.2613145233426564,1.5037667782414454,1.1336061463613558,1.0077839198977805,1.698620881220732,0.8141014383968612
262 days,2.2500325810950383,1.5000108603256972,1.1313703886389885,1.0075975771009618,1.6980413102360274,0.8145969282220954
263 days,2.2416676721264737,1.4972199812073286,1.1294346839210543,1.0077283896018967,1.6975139480575427,0.815216484762587
264 days,2.233434444675059,1.4944679470216344,1.127516922291013,1.0076036576273792,1.6969233173766487,0.8161603242414965
265 days,2.2252997971342094,1.4917438778604755,1.1256495803011903,1.0077283896018967,1.6963042946968534,0.8168571583056227
266 days,2.216940362670315,1.4889393415012966,1.123711116612523,1.0074995009428471,1.6956486086778262,0.8176107175934985
267 days,2.2086668879419302,1.486158432988196,1.1218110086392858,1.007339620406852,1.694982937578283,0.8180877634077207
268 days,2.1993670660906632,1.4830263200937006,1.1197260576070793,1.007090834321385,1.6942536539621427,0.8186864676108169
269 days,2.190213864542371,1.4799371150634648,1.1176635438394593,1.0070589723069459,1.6935052526487167,0.8196909158817309
270 days,2.181978011540511,1.4771519933779702,1.1158203893012408,1.0069873144039465,1.6927785949949472,0.8205062854425452
271 days,2.174142090564584,1.474497233149179,1.1140763979023454,1.0068224455682264,1.69210408582999,0.8210730035489815
272 days,2.168113078346726,1.4724513840350473,1.112578121253238,1.0067129774200927,1.6913691962313326,0.8216363460542652
273 days,2.163096085683097,1.4707467782331183,1.111246794307454,1.0066517712256735,1.6906268595221043,0.822075164038143
274 days,2.1575439117931827,1.4688580298290175,1.1097315482034198,1.0060427784182056,1.6897533231346342,0.8227705095651342
275 days,2.151872978303369,1.4669263711254799,1.1081666518928244,1.0060150450505823,1.68868734253196,0.8234284580553488
276 days,2.1465814638972605,1.4651216549820225,1.1067294470305278,1.00590055308051,1.687840299987314,0.8240024284958711
277 days,2.14188387792093,1.4635176384044473,1.1055405408587868,1.005867416565381,1.6871945078216697,0.8244852267364549
278 days,2.1373788380240955,1.4619777146126733,1.1044134347180699,1.00590055308051,1.6865369612885113,0.824928396151497
279 days,2.133220105301387,1.4605547251990891,1.103404085958612,1.00590055308051,1.6858999202318472,0.8255288430544377
280 days,2.128997712751788,1.4591085335751375,1.1023591839105649,1.0057796054534167,1.6852718257949817,0.8259309409201789
281 days,2.124802806666003,1.4576703353865728,1.1013431472709279,1.0057600066810912,1.6846093457465243,0.8260201492739065
