horizon,mse,rmse,mae,mdape,smape,coverage
137 days,0.003312310794145477,0.057552678427206815,0.038346075868741544,1.0272267848143726,1.6485046988825016,0.8001523493149945
138 days,0.003310028416819315,0.0575328464168019,0.03832310467747632,1.0272103927011582,1.6481914629136307,0.8004862911220479
139 days,0.0033071716308079122,0.057508013622519706,0.03829593472144903,1.0278855438068601,1.647908944974025,0.8009779730473988
140 days,0.0033041111606009455,0.05748139838766055,0.03826774522012104,1.0281841025488319,1.6475671798228504,0.8012256038301611
141 days,0.003300876694775591,0.05745325660722455,0.03823976320770116,1.027719910786252,1.647340336199044,0.8015621152811211
142 days,0.003297788741188479,0.057426376702596156,0.03821222515962485,1.028086062415435,1.6470157054340446,0.8018573332845925
143 days,0.00329495748944528,0.0574017202655572,0.03818624102720542,1.0279318324373696,1.6467019963755756,0.8022867328408797
144 days,0.003292096296952977,0.05737679232017922,0.038158876263857326,1.028086062415435,1.6465203175176821,0.8026800526337411
145 days,0.0032893099936701126,0.057352506428839815,0.03813315630831976,1.028173955391598,1.6464648512426143,0.8031638657161794
146 days,0.0032866867479575336,0.05732963237242616,0.03810952499827911,1.027719910786252,1.6464796013287981,0.8037714293149777
147 days,0.0032844466019928426,0.05731009162436265,0.03809001908188876,1.0273202640023098,1.646388242056226,0.8042161831584289
148 days,0.003282085367212105,0.057289487405737055,0.038069258114046774,1.0270020764328853,1.6463721899635886,0.804714475224994
149 days,0.0032798317878644273,0.05726981567863151,0.03804863685716756,1.026735572909719,1.6462937529323132,0.8053515276108824
150 days,0.0032781131990912557,0.05725480939703891,0.0380339114643955,1.0265597628813425,1.646493969528657,0.8056703477387153
151 days,0.003276587577308748,0.05724148475807339,0.03802019786082929,1.0261965151267407,1.646733571985591,0.8061017262069603
152 days,0.00327507978971336,0.0572283128330144,0.03800645058231272,1.025907969257178,1.6469093322219888,0.8067194524505051
153 days,0.0032735097960516313,0.05721459425751118,0.03799250884026978,1.0258781793971923,1.647086102916278,0.8073973832651281
154 days,0.003271728026749793,0.05719902120447336,0.037975770759539514,1.025907969257178,1.647097806772206,0.8079571641412334
155 days,0.0032697763367456173,0.057181958140182794,0.037958009594582336,1.0259735547579083,1.6470282636026508,0.8081953083431088
156 days,0.0032688527036750393,0.05717388130672116,0.037945683714385905,1.0258781793971923,1.6470682231048066,0.8085901097035774
157 days,0.0032677408171876044,0.05716415675217824,0.03793132303940983,1.0258781793971923,1.6471534433864181,0.8091492075614627
158 days,0.0032673483808652918,0.057160724110750134,0.03792281907587078,1.0264836663146453,1.647273488933022,0.8094210055958875
159 days,0.0032676801300892968,0.05716362593546089,0.03791895730111146,1.0265467220631204,1.6472965309885788,0.8096126380379552
160 days,0.0032679132265799123,0.057165664752366105,0.037913496111669276,1.0264102756161846,1.6472171099503352,0.809847563157518
161 days,0.0032678386545175954,0.05716501250343251,0.03790620432128681,1.0266263968343416,1.6471729490422011,0.8099901758586364
162 days,0.0032676635229790607,0.05716348067585686,0.03790049417342762,1.0264836663146453,1.6472762763416222,0.8103306376583411
163 days,0.0032678095413241756,0.05716475786115232,0.03789642430880554,1.026561923589445,1.6473653760622948,0.8104779692449673
164 days,0.0032679098932817023,0.05716563559763595,0.037889549826532844,1.0269205466405962,1.6474246421230152,0.8105528945586395
165 days,0.003267994784232518,0.05716637809265616,0.03788039594166574,1.026735572909719,1.64756705654477,0.8107781872259574
166 days,0.003268021592250417,0.05716661256581867,0.037869731464414046,1.0268375224938076,1.6476480337154784,0.8111365397241264
167 days,0.003268376598776625,0.0571697174977857,0.037863382391020745,1.0268457025006312,1.647776816919353,0.8113684183132405
168 days,0.003269131653011756,0.057176320736925315,0.03786152337205971,1.0272103927011582,1.647889360613519,0.8117406823691782
169 days,0.0032696971172237257,0.05718126543916045,0.037859680917838534,1.0275558149928685,1.647796956443474,0.8117267717611237
170 days,0.0032705714194501165,0.057188909934095755,0.037861454973649185,1.02787300039534,1.6478238507318406,0.8116507301348252
171 days,0.0032723964318471365,0.05720486370796749,0.0378695149450847,1.027692009012407,1.6479205751199986,0.8115734589586335
172 days,0.0032744705011769192,0.057222989271593624,0.037878142165635426,1.02787300039534,1.648060017478137,0.8117254083185274
173 days,0.003276598905542429,0.057241583709244356,0.03788830146309271,1.028301673167843,1.6483384451148992,0.8118459626682628
174 days,0.003278178359033305,0.057255378428871684,0.037893719185069244,1.028173955391598,1.6485400848984795,0.81189948707126
175 days,0.0032793472306080164,0.057265585045540364,0.03789529348678739,1.02787300039534,1.6487234356857876,0.8120097100717181
176 days,0.003280258218069674,0.05727353855027358,0.037895342925176476,1.0285723713646668,1.6489543873550987,0.8122024944210589
177 days,0.0032821188675719944,0.057289779782889676,0.03790337306326648,1.0286512779353627,1.649320578948068,0.812271492536849
178 days,0.003283824166985709,0.05730466095341381,0.03790888208141038,1.0290627011385693,1.6496466918867552,0.8120832412821
179 days,0.0032855251051766583,0.05731950021743611,0.03791294366692267,1.0285016399468712,1.6500417089948527,0.81199300514346
180 days,0.0032874146344057512,0.05733598027770827,0.037917651921675524,1.0286512779353627,1.6504064856874803,0.8121335453363994
181 days,0.003289223689790426,0.057351754025403844,0.0379219448397987,1.0287042648417701,1.650526336151747,0.8121062048235883
182 days,0.003290810640739654,0.05736558760040425,0.03792604527578284,1.0290655868458212,1.6507666907504328,0.8122769236774818
183 days,0.003292387476224497,0.057379329694799475,0.037930443785947995,1.0284721255682616,1.6511077745531604,0.8121677728372627
184 days,0.0032938888291288624,0.05739241090186805,0.03793470584172637,1.0288922289598708,1.6514004910600901,0.8120844713153604
185 days,0.003295829263680459,0.057409313387990095,0.03794322275921451,1.0287042648417701,1.6516011019292276,0.8120782705997461
186 days,0.003298134998292607,0.057429391414959355,0.037954937024039424,1.0287042648417701,1.651785091496434,0.8119563231926658
187 days,0.003300548957284624,0.05745040432655478,0.03796574134435075,1.0290627011385693,1.6519522394509025,0.8119245445251427
188 days,0.003302995122570731,0.05747168974869915,0.037976749984975994,1.0290627011385693,1.6520641695984326,0.8118524649505205
189 days,0.0033053800202302074,0.057492434460807165,0.037988598153045304,1.0292916539268824,1.6521402246247332,0.8115838309285921
190 days,0.0033080042253307656,0.05751525211046862,0.03800313623680794,1.0296637225767402,1.6521254410518074,0.8115238232785715
191 days,0.003310450062406588,0.05753651069022685,0.03801650429850196,1.0301365367997,1.6520886450610202,0.8113172526460332
192 days,0.003313085178963393,0.0575594056515822,0.0380302617156427,1.0306512394733869,1.6521427686874561,0.8112871328929843
193 days,0.0033158593951086016,0.05758349933017792,0.03804500818153353,1.0310586789842737,1.652200998458899,0.8111198009316014
194 days,0.003318762017347286,0.057608697410610546,0.03806183222035612,1.0311293729648916,1.6521564844790668,0.8108866997492069
195 days,0.0033196258941574886,0.057616194721254274,0.03806852488189498,1.0316310958795003,1.6519021733641375,0.8106664301857517
196 days,0.0033203081382132734,0.057622115009892456,0.03807487254855056,1.0322917434878098,1.6514447039093743,0.8104416959981263
197 days,0.003320277694057679,0.05762185083852894,0.03807519259346674,1.032436167594418,1.650910942466378,0.8104856986092225
198 days,0.0033200102727701745,0.05761953030674733,0.03807236706663836,1.033466466813405,1.6503175576949494,0.8104629841822328
199 days,0.003319554773154613,0.057615577521661736,0.03806882516787758,1.0335774903868595,1.6497257812332278,0.8103916759526689
200 days,0.0033191353435993607,0.05761193750950718,0.03806505752967736,1.0337442995183956,1.649091564784949,0.8104180289940295
201 days,0.0033182418919832867,0.05760418293824925,0.03805677296244081,1.0342755347440444,1.6482797316180329,0.8105717859598792
202 days,0.0033138229783215302,0.05756581431997232,0.038032790327696006,1.034921053173667,1.6474692522041527,0.8106511909331634
203 days,0.003309291205298986,0.05752643918494335,0.03800949201173022,1.0351825600964775,1.6467506906176872,0.8107779288628069
204 days,0.003304432909894741,0.05748419704488131,0.03798439251835334,1.035306805339652,1.6460488477531316,0.8107654824988565
205 days,0.003297523350586324,0.05742406595310301,0.037953120874601086,1.0353505780041046,1.645316840886869,0.8108872164755081
206 days,0.0032856070465965607,0.05732021499084385,0.03790309728268485,1.0356829623054111,1.6446146976877007,0.8111347320912324
207 days,0.003273242117546193,0.05721225495945945,0.037848142045561896,1.036044582521156,1.6437747870472132,0.8113638481614337
208 days,0.0032607408198924086,0.05710289677321465,0.037792039166269366,1.0360645295086681,1.642919334759237,0.8118617622795484
209 days,0.0032472598693714045,0.05698473365184226,0.0377287884382467,1.0364708215839973,1.642047072533711,0.8122857539955421
210 days,0.003233762602953566,0.056866181540117196,0.037668215831076754,1.0365977684190366,1.6414011255311745,0.8125857632265955
211 days,0.003220235801671067,0.05674712152762523,0.03760625972829293,1.0373531543840113,1.6405514580109115,0.8127479478860857
212 days,0.003203559010527332,0.056599991259074695,0.0375290592847374,1.0373867288678538,1.6396183427321696,0.8131661421024204
213 days,0.003181319777589367,0.05640318942745496,0.037432200654340234,1.038045447833454,1.6386272414923646,0.8135129054131632
214 days,0.0031536892875141257,0.05615771796925268,0.03731899795264681,1.038045447833454,1.6375774826685603,0.8141431033231098
215 days,0.0031249284704341794,0.055901059653947344,0.03719936709161223,1.0381728688071785,1.6364738119798843,0.814752587571544
216 days,0.0030941046087705117,0.05562467625766924,0.0370686060368664,1.0381749030935883,1.6352952442357256,0.8155627779039701
217 days,0.0030631608606158088,0.05534582965875395,0.03693761640328636,1.038444102338405,1.6341431033637235,0.816251217409974
218 days,0.0030320525354440757,0.055064076632992544,0.03680473608803479,1.0385130836212193,1.633110695682743,0.8170256665704695
219 days,0.002999330804066261,0.054766146514669635,0.036663039402817246,1.0386850411586606,1.6322168271885216,0.8175922011978909
220 days,0.0029664510237995844,0.05446513585588109,0.03651780310705885,1.0387818180845363,1.6313467530266685,0.8185941334958943
221 days,0.0029332338635448397,0.05415933773177844,0.036369600210530026,1.0387818180845363,1.6305348235357962,0.8197252975548424
222 days,0.002899921727706662,0.053850921326442154,0.036221620491556826,1.0390967082393623,1.6298224837198476,0.820720776350264
223 days,0.002866349098854247,0.053538295628963076,0.03607087486815589,1.039287147725575,1.6291110590875972,0.8216459382847043
224 days,0.002832631147605149,0.05322246844712437,0.0359184598793388,1.0393005557167694,1.6284054870630091,0.8225179616589758
225 days,0.002798989927530971,0.052905481072673094,0.03576654319087467,1.039401285677579,1.6276488329677608,0.8233674484649484
226 days,0.002765253864953472,0.05258568117799248,0.03561181883545534,1.0393918961785427,1.6267580394060108,0.8245452303440293
227 days,0.002731172992085602,0.05226062563809968,0.03545363617230889,1.0399661191279128,1.625934121386954,0.8255471626420327
228 days,0.002696912006331601,0.051931801493223795,0.035293436753298914,1.0401706822243788,1.6250885437407827,0.8266672570481509
229 days,0.002662836150725568,0.051602675809744286,0.035135746600577285,1.0402229723605947,1.624264388787158,0.8279360840569009
230 days,0.002628555349279305,0.0512694387455071,0.034976610998285265,1.0404240138404448,1.623549671542446,0.8289457307415855
231 days,0.0025939440709169953,0.05093077724634679,0.03481456276713633,1.040501027517128,1.6227519545367588,0.8301195784416531
232 days,0.0025595160835932104,0.050591660217798845,0.034654993346339355,1.0403915816978864,1.6220973891854087,0.8311242853352301
233 days,0.002524681169008875,0.050246205518515275,0.03449139039496528,1.0407305812682905,1.6214493385005786,0.8320926741037572
234 days,0.0024898480776872054,0.04989837750555829,0.034325789002042535,1.040528605011824,1.6206042891409296,0.8332844679716412
235 days,0.0024551584764168333,0.04954955576407152,0.034160642021815034,1.040528605011824,1.6197938038461694,0.8343156425333342
236 days,0.0024203384136864403,0.04919693500296985,0.03399329831563758,1.040914126120807,1.619028152009752,0.8354143422541006
237 days,0.0023851970801481775,0.048838479502828276,0.03382414753636323,1.040528605011824,1.6182837709020466,0.8366253535376762
238 days,0.0023496950201094026,0.04847365284470939,0.03365241196803108,1.0412490440131306,1.6175508211993774,0.8379990704093843
239 days,0.002314182074292931,0.04810594635066367,0.03348163651557373,1.0413281334684767,1.6166430739138797,0.8392784233931112
240 days,0.002278878451729213,0.04773759997872969,0.03331374697848234,1.041512523056339,1.6158277789270856,0.8404855036607979
241 days,0.0022439054444921692,0.04736987908462686,0.03314859704820163,1.041512523056339,1.6151451920970565,0.8417888364836742
242 days,0.002208438373021517,0.046994024865098724,0.03298007784022145,1.0419053038759247,1.6144655441664586,0.843156405956606
243 days,0.002173018571757412,0.04661564728454826,0.032811170007759606,1.042422704804746,1.6135573182498524,0.8444108687176739
244 days,0.0021373116338977076,0.046231067842931205,0.032638550120578695,1.0426199544361028,1.6126253661301833,0.8457073527932234
245 days,0.002102540427264217,0.04585346690561377,0.03247057269966746,1.0432324933565615,1.6117477938756335,0.8469514705897605
246 days,0.0020682731257296847,0.04547827091842526,0.03230351812633518,1.043619831797751,1.610874998937758,0.8482452362356385
247 days,0.0020342287004065126,0.04510242455130891,0.03213899808178597,1.0436441589060552,1.6101815460789306,0.8495345854569475
248 days,0.0020000774909551696,0.04472222591682093,0.03197355828906773,1.0438872813614362,1.6095491854245976,0.8509527881881142
249 days,0.0019662343375448825,0.044342241007248186,0.031810468880973226,1.0447599287799156,1.608988879876124,0.8523390691297245
250 days,0.0019326283940147087,0.043961669599944776,0.031649053124679936,1.0452420193790815,1.6081951130108172,0.8535507235330851
251 days,0.0018993130504767234,0.04358110887158246,0.03149054777076682,1.0459482530081061,1.6075868524335708,0.8545294911407818
252 days,0.0018681771675514395,0.04322241510549173,0.031343856116162354,1.0468580214327488,1.60725723182778,0.8558306547720914
253 days,0.001837932754050983,0.04287111794729621,0.031198113899873828,1.0472758644345879,1.6065497378522153,0.8568048074148158
254 days,0.001807915655682268,0.04251959143362349,0.031054936545947338,1.0478707170728452,1.6060139921679952,0.8578569049147714
255 days,0.0017795159367897488,0.04218430913017006,0.030917112241684735,1.0483848318217652,1.6054414777369928,0.8589304038054892
256 days,0.0017547780821340927,0.04189007140282877,0.030791844228687946,1.049121569784919,1.6049046329190337,0.8599457226604031
257 days,0.0017319137692048533,0.041616268083585456,0.030676272226689175,1.049680082369293,1.6043643169269333,0.8608853950152964
258 days,0.0017090766258418804,0.04134097998163421,0.030560903842329942,1.0508629522223611,1.6038116773284075,0.8616049897473077
259 days,0.0016867343667538253,0.041069871764516444,0.030449718909402897,1.052039284955846,1.603370094858992,0.8624941268720109
260 days,0.0016645300375145264,0.04079865239826588,0.030339944930982403,1.0533390339269033,1.6028045538806936,0.8634605005372662
261 days,0.0016425512347894278,0.040528400348267234,0.030233799888802648,1.053572620873647,1.6022771841787748,0.8646297304101899
262 days,0.001622743587370492,0.04028329166503765,0.030137223360794097,1.055208592453117,1.6017703661563276,0.8656185335850692
263 days,0.001607563637193336,0.040094433992679535,0.03005581446160894,1.055313844440454,1.6012466091941244,0.8666992406218159
264 days,0.001597554352016147,0.03996941770924549,0.029989234500170946,1.0559367735144343,1.6007247133531106,0.8676924889439949
265 days,0.0015902220360003213,0.03987758814171591,0.02993274868992147,1.0562806537216265,1.600254050148511,0.8686452236559742
266 days,0.0015844298363141358,0.03980489713985122,0.029884815186255766,1.0566415228279775,1.599796583385418,0.8692633930655084
267 days,0.0015797581924598169,0.03974617204788176,0.029844596557256808,1.0567566075330261,1.5994857363287893,0.870031967272623
268 days,0.001575085990011916,0.039687353023500016,0.02980449529382653,1.0571959540903584,1.5989534086919555,0.8708753315103589
269 days,0.0015716977467897333,0.039644643355562344,0.02977162594180782,1.0580420026054,1.5983900313460624,0.871512995000121
270 days,0.0015692889995739497,0.039614252480312556,0.029745336648716564,1.0580484773316827,1.5978270545021835,0.872133667859958
271 days,0.001567016811252505,0.03958556316704999,0.029721155900043674,1.0581433970718135,1.5972903848400366,0.872530597302017
272 days,0.0015647963600614026,0.03955750700008031,0.029698133213002905,1.059192799198591,1.5967151427397714,0.8729563329692772
273 days,0.0015625132526076765,0.039528638385450066,0.02967383236792222,1.0592957512248458,1.596002792984274,0.8734671524897395
274 days,0.0015603457184541582,0.03950121160741982,0.029651306128506538,1.059660169031899,1.5951784549851917,0.873883903484828
275 days,0.0015573875498821844,0.03946374982033746,0.029623675667935428,1.0603616994885767,1.5944817689713104,0.8745056627710069
276 days,0.0015548948771891224,0.03943215537082804,0.02960186222151583,1.0603616994885767,1.5939249243252585,0.8750650663895992
277 days,0.0015526484940272401,0.0394036609216357,0.02958258730698511,1.0609688373393842,1.5934041844059346,0.8754329392708549
278 days,0.0015505985476377624,0.039377640198947454,0.029566293402055924,1.0612522786816923,1.5929217700045546,0.8758492719713961
279 days,0.001548762350258643,0.03935431806369719,0.029553268773206753,1.062161729133771,1.592537853985063,0.876158678694003
280 days,0.001546711270338435,0.03932825028320527,0.02953782725189127,1.0623183948754111,1.5920906926324419,0.8766160825691784
281 days,0.0015448096960436317,0.03930406716923367,0.02952524170866548,1.064792162438853,1.5917602707700491,0.8769679844134678
282 days,0.001542666843965327,0.039276797781455236,0.02951017720638554,1.0651251642670374,1.5913111266398794,0.8775732437738352
283 days,0.0015408153100931223,0.039253220378627815,0.0294971051622462,1.0657566079629062,1.5907023421939135,0.8779614539242434
284 days,0.0015394192077950362,0.039235433064961016,0.029488852220281962,1.0665981715338972,1.5901806680903414,0.8783241781297642
285 days,0.001538106842850425,0.03921870526739026,0.029480289397977543,1.067068561442493,1.5896155406788015,0.8787501734262648
286 days,0.0015366246348996575,0.039199804016087345,0.029469709442718532,1.0677560900276195,1.5890361860850648,0.879104577461502
287 days,0.0015353089151842235,0.03918301819901351,0.029461363895571482,1.068115394314146,1.588366555193666,0.8793942727606955
288 days,0.0015340633743850486,0.03916712108880417,0.029455525440607665,1.0682017206006487,1.5876699944058363,0.8797349152811151
289 days,0.0015328670532463466,0.03915184610265966,0.029450113188221615,1.0688552609465318,1.5870531723387367,0.8800356653012582
290 days,0.0015318932427569464,0.03913940779772922,0.02944565970972928,1.0689334085458715,1.5863712749455632,0.8803840073546858
