horizon,mse,rmse,mae,mape,mdape,smape,coverage
255 days,66.66874351116938,8.165092988519444,6.154282258177868,1.0872478861616535,1.0053676825580418,1.8233704831735675,0.5546942545455299
256 days,66.23274531848354,8.138350282365803,6.141640848404591,1.0877993745871493,1.0053072261484493,1.8232632458759197,0.5550529860708564
257 days,65.8224070113325,8.113100949164414,6.130285869938135,1.0883669894085446,1.0054052595847944,1.8231442712656631,0.55544279902798
258 days,65.44587931440896,8.089862750035316,6.119962224012322,1.0890851630606944,1.0053728898456167,1.8230419107936335,0.5560055296644977
259 days,65.09756041658004,8.068305919868187,6.110945769415689,1.089978094888317,1.0053490188601955,1.8229451571075697,0.5561593550659414
260 days,64.73650243176205,8.045899727921176,6.101256919626813,1.0909887200872523,1.0053966132000571,1.8228925938111367,0.5562605409879362
261 days,64.37433340730144,8.023361727312402,6.091226250455912,1.0920420833944189,1.0054296646679326,1.8227188643251204,0.5564490603824156
262 days,64.1133369769753,8.007080427782357,6.0833995100928835,1.093096703014015,1.0053773051754828,1.8226372184889148,0.5566837251924847
263 days,63.91612741949181,7.9947562451579355,6.0771901991051696,1.0940447321595421,1.0053966132000571,1.8224599355378377,0.5568989641076806
264 days,63.76522515057494,7.985313090328703,6.072235637666291,1.0949851608753252,1.005251933218691,1.8222476505973617,0.5571986409125923
265 days,63.667667761953794,7.979202200844004,6.068699031606914,1.0960309560826706,1.005314014814288,1.8220288606369812,0.5573772878233003
266 days,63.581864777041105,7.973823723725093,6.065432900260706,1.0973599716338194,1.0052343939606354,1.821853583804821,0.5573975658435408
267 days,63.49330028156318,7.968268336443193,6.062059188356279,1.0985997049682026,1.0051140664452807,1.821595939875758,0.5578004870430332
268 days,63.40914673785497,7.962986044057528,6.059001669293034,1.0997087984491116,1.0051140664452807,1.821232888674939,0.5579363068939134
269 days,63.32402985240463,7.957639716172417,6.055797599934787,1.101016166092792,1.0051677757267359,1.8209638342069094,0.557864560588848
