horizon,mse,rmse,mae,mdape,smape,coverage
185 days,8.755971672186424,2.9590491162173067,2.009815189594361,1.0141801836375115,1.7613624479054661,0.6112514843166736
186 days,8.758921737443357,2.959547556205738,2.010770844309004,1.0141427077548146,1.760733835287841,0.6104747525792277
187 days,8.762976584143834,2.9602325219725283,2.011900274567362,1.0141823897914533,1.760189338973535,0.6097140870891359
188 days,8.767487508253648,2.9609943445156475,2.013100226403889,1.0147325531880087,1.7596398714730632,0.6089446846385962
189 days,8.770792579059641,2.9615523934348422,2.014126205345621,1.0147155214715315,1.759175952929483,0.6081973414732779
190 days,8.773632387458296,2.9620318005481128,2.0150655548511347,1.0150320970652544,1.758772760910867,0.6077811467347113
191 days,8.775708796220316,2.962382283943164,2.015886313610527,1.015930946010617,1.7584638919832898,0.6071224137011096
192 days,8.776772972653532,2.962561893472191,2.01645327819279,1.0160682929604377,1.7582418021366262,0.6064318878913476
193 days,8.77783510615451,2.962741147342189,2.0169858483202883,1.016593312041509,1.7580337296153663,0.6060014100609559
194 days,8.778600454683996,2.962870306760658,2.01747864781313,1.0166417223679025,1.7579254509365376,0.6054308067755448
195 days,8.779234730421251,2.9629773422051766,2.017914453554107,1.0170395220909019,1.7576440518407161,0.6047880780516615
196 days,8.778998563889013,2.962937489028247,2.0182363496892344,1.0170395220909019,1.7574042413527968,0.6043838296873165
197 days,8.778137188104434,2.9627921270491515,2.0184865480961554,1.017624979161119,1.7572269994383343,0.6041221513455693
198 days,8.777247927067911,2.9626420517956453,2.0186835421046876,1.0181788319355287,1.7569996713854101,0.6036468958805142
199 days,8.776074904045538,2.962444076104313,2.01873358779479,1.0184061205594754,1.7567086312217437,0.6032730872331089
200 days,8.773767021567194,2.962054527109046,2.018485305500381,1.0190058035529184,1.7566695093144553,0.6030692861346626
201 days,8.771858934776734,2.9617324211982305,2.0182141682555788,1.0192079709713755,1.756700846961607,0.6028114153570366
202 days,8.770041586283941,2.961425600328994,2.0178927529275823,1.0198196052588133,1.7567542234935323,0.6025424281558591
203 days,8.76731220556826,2.960964742371692,2.0174773661255396,1.0198844305297499,1.7568977208576129,0.6024427260244273
204 days,8.76343453080869,2.9603098707413538,2.0167806635376055,1.0204314624052984,1.7567983462457446,0.6024239815285877
205 days,8.744428465407891,2.9570979803530166,2.015179240589481,1.0205638698280355,1.7566409772456373,0.6024791987705387
206 days,8.724221335201927,2.9536792878039293,2.0132797594223772,1.0208986301675742,1.7564446612309133,0.6026451334507176
207 days,8.703882410355638,2.9502342975356446,2.0112947229934295,1.0211907378794454,1.7562747584075593,0.6026891654790969
208 days,8.680577343265565,2.9462819524386266,2.00889477841911,1.0216592512115192,1.756101275881469,0.6029919504271883
209 days,8.653811950085743,2.9417362135456235,2.006014481984332,1.0217886770028486,1.755879021122302,0.6031810647983513
210 days,8.625903302871437,2.9369888155850097,2.0029649108059475,1.0220548816857622,1.7556082743857955,0.6037154150197629
211 days,8.597615819404401,2.9321691321280228,1.9998732545249602,1.0223427112250505,1.7553195549410487,0.6039097057153731
212 days,8.556249929407418,2.9251068235890836,1.9959243028059008,1.0224701733669492,1.7550581243195837,0.6041240915804027
213 days,8.515411582202468,2.918117814996932,1.9921008716486763,1.022675267324928,1.754787485043684,0.6044991408574227
214 days,8.456537657192497,2.9080126645516002,1.987121576438323,1.0234702126027517,1.754432326130477,0.605073111297945
