Date,AAPL,ABBV,ADBE,AMZN,AVGO,BRK-B,COST,CRM,CVX,GOOG,GOOGL,HD,JNJ,JPM,LLY,MA,META,MRK,MSFT,NVDA,PG,TSLA,UNH,V,XOM
2014-03-03,16.602115631103516,32.89255905151367,67.86000061035156,17.98900032043457,46.752742767333984,116.05999755859376,93.3753890991211,61.40978240966797,75.32457733154297,29.95497131347656,30.097347259521484,64.72283935546875,69.71546936035156,42.28730392456055,47.880802154541016,72.03274536132812,67.33855438232422,39.310916900634766,31.99228858947754,4.333134174346924,58.185020446777344,16.70400047302246,65.91142272949219,51.61992645263672,61.97922897338867
2014-03-04,16.71158218383789,33.87755584716797,68.5999984741211,18.19499969482422,47.97193145751953,118.56999969482422,94.10140991210938,62.98772048950195,75.63939666748047,30.25933074951172,30.403152465820312,65.40953063964844,71.07076263427734,43.07722854614258,48.54590225219727,73.69440460205078,68.72708129882812,39.75684356689453,32.52577590942383,4.378149032592773,58.9134521484375,16.98933219909668,66.79193115234375,52.56635284423828,62.64119338989258
2014-03-05,16.74681282043457,33.94980239868164,68.9000015258789,18.61849975585937,47.76746368408203,118.9800033569336,93.95620727539062,63.596923828125,75.05569458007812,30.3427677154541,30.48698616027832,65.44111633300781,70.49972534179688,43.75431823730469,48.20523834228516,73.41275787353516,71.494140625,39.63142395019531,32.271732330322266,4.416053295135498,58.44035720825195,16.8439998626709,66.67227172851562,51.93929290771485,60.87592697143555
2014-03-06,16.696170806884766,34.173072814941406,68.91999816894531,18.607999801635746,48.1915283203125,121.1999969482422,91.3667221069336,63.0576286315918,75.33113861083984,30.37639236450196,30.520771026611328,65.04645538330078,70.72813415527344,44.311031341552734,47.62934875488281,72.87764739990234,70.7649154663086,39.89619445800781,32.305599212646484,4.354455947875977,58.620582580566406,16.862667083740234,66.37307739257812,52.184059143066406,60.84995269775391
2014-03-07,16.686416625976562,33.79219055175781,68.5199966430664,18.60300064086914,47.51758575439453,122.66999816894533,91.56029510498048,60.660762786865234,75.48197937011719,30.2563419342041,30.400150299072266,65.15696716308594,71.05552673339844,44.68717956542969,47.52389144897461,73.16866302490234,69.72602081298828,40.04250717163086,32.09391021728516,4.34971809387207,58.86090469360352,16.413999557495117,66.16786193847656,52.58034896850586,61.64822006225586
2014-03-10,16.701515197753906,33.92351531982422,68.04000091552734,18.526500701904297,47.55543899536133,124.0999984741211,92.43962860107422,59.70201110839844,75.98047637939453,30.1761417388916,30.31957054138184,64.86495208740234,71.154541015625,44.53672790527344,47.77534866333008,72.65235900878906,71.95365142822266,39.93799209594727,32.026153564453125,4.285752296447754,58.973541259765625,15.922666549682615,66.5782241821289,52.56635284423828,61.97922897338867
2014-03-11,16.86414909362793,33.98262023925781,67.47000122070312,18.44099998474121,46.96478271484375,124.69000244140624,92.53639221191406,60.94039535522461,75.10812377929688,29.88772392272949,30.0297794342041,64.53152465820312,71.18498992919922,43.7768783569336,47.39410781860352,73.13114166259766,70.02570343017578,39.49905014038086,32.195518493652344,4.328395843505859,59.288944244384766,15.62733268737793,66.49274444580078,52.95797348022461,61.012203216552734
2014-03-12,16.880510330200195,33.9103889465332,68.05999755859375,18.53199958801269,47.84318923950195,125.16999816894533,92.93975067138672,61.43974304199219,75.85587310791016,30.06979179382324,30.21271324157715,63.95197677612305,71.26876068115234,43.573760986328125,48.01868438720703,73.54420471191406,70.80487060546875,39.58264923095703,32.4072380065918,4.340242385864258,59.50672912597656,16.099332809448242,66.57853698730469,52.70621871948242,61.14200592041016
2014-03-13,16.693016052246094,33.700252532958984,67.08000183105469,18.57550048828125,47.46456146240234,123.61000061035156,92.29438018798828,58.98295211791992,75.06877899169922,29.615493774414062,29.756256103515625,62.55484008789063,70.81188201904297,43.19760894775391,47.32110977172852,71.92949676513672,68.75704956054688,39.17537689208984,32.08543014526367,4.20283317565918,59.469181060791016,15.852666854858398,66.07233428955078,51.46607208251953,60.772064208984375
2014-03-14,16.505535125732422,33.62802505493164,67.19000244140625,18.687000274658203,47.46456146240234,122.51000213623048,91.5199737548828,58.08412551879883,74.83917999267578,29.210512161254883,29.349348068237305,63.01527404785156,70.6672134399414,42.731178283691406,47.751007080078125,71.66661834716797,67.64822387695312,39.11217498779297,31.924541473388672,4.221785545349121,59.311466217041016,15.39799976348877,64.94837951660156,51.46373748779297,60.66176986694336
2014-03-17,16.570022583007812,34.1336669921875,68.16999816894531,18.75200080871582,48.017364501953125,123.36000061035156,91.52804565429688,58.24391555786133,75.47544860839844,29.69120979309082,29.832332611083984,63.17404556274414,71.5199966430664,43.3179817199707,47.751007080078125,73.0654296875,68.66714477539062,39.50541305541992,32.220924377441406,4.221785545349121,59.95731735229492,15.59866714477539,65.85784912109375,52.16541290283203,61.21339416503906
2014-03-18,16.716623306274414,34.869136810302734,68.5199966430664,18.9384994506836,48.53449630737305,123.27999877929688,91.84264373779295,59.552207946777344,76.24285888671875,30.168420791625977,30.311811447143555,63.36457061767578,71.52760314941406,43.679080963134766,48.1808967590332,74.08869171142578,69.11666870117188,39.57563018798828,33.49113082885742,4.321289539337158,59.90473175048828,16.002666473388672,66.92171478271484,52.77849578857422,61.46648788452149
2014-03-19,16.71221351623535,34.87570571899414,67.62999725341797,18.661500930786133,48.983177185058594,122.62000274658205,91.03594207763672,58.35377502441406,75.56069946289062,29.869293212890625,30.011260986328125,63.30900955200195,71.26115417480469,43.85963821411133,47.89701461791992,73.51602172851562,68.16767120361328,39.31581497192383,33.254024505615234,4.397100925445557,59.16128921508789,15.72266674041748,68.60333251953125,52.17472839355469,60.83048248291016
